onset	duration	stim_frequency	stim_amplitude	pulse_width	stim_anodes	stim_cathodes
5.0	0.09999999999999964	n/a	n/a	n/a	[]	[]
5.2	0.09999999999999964	n/a	n/a	n/a	[]	[]
5.4	0.09999999999999964	n/a	n/a	n/a	[]	[]
5.6	0.10000000000000053	n/a	n/a	n/a	[]	[]
5.8	0.10000000000000053	n/a	n/a	n/a	[]	[]
6.0	0.09999999999999964	n/a	n/a	n/a	[]	[]
6.2	0.09999999999999964	n/a	n/a	n/a	[]	[]
6.4	0.09999999999999964	n/a	n/a	n/a	[]	[]
6.6	0.10000000000000053	n/a	n/a	n/a	[]	[]
6.8	0.10000000000000053	n/a	n/a	n/a	[]	[]
12.0	0.09999999999999964	n/a	n/a	n/a	[]	[]
12.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
12.4	0.09999999999999964	n/a	n/a	n/a	[]	[]
12.6	0.09999999999999964	n/a	n/a	n/a	[]	[]
12.8	0.09999999999999964	n/a	n/a	n/a	[]	[]
13.0	0.09999999999999964	n/a	n/a	n/a	[]	[]
13.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
13.4	0.09999999999999964	n/a	n/a	n/a	[]	[]
13.6	0.09999999999999964	n/a	n/a	n/a	[]	[]
13.8	0.09999999999999964	n/a	n/a	n/a	[]	[]
19.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
19.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
19.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
19.6	0.09999999999999787	n/a	n/a	n/a	[]	[]
19.8	0.09999999999999787	n/a	n/a	n/a	[]	[]
20.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
20.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
20.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
20.6	0.09999999999999787	n/a	n/a	n/a	[]	[]
20.8	0.09999999999999787	n/a	n/a	n/a	[]	[]
26.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
26.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
26.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
26.6	0.09999999999999787	n/a	n/a	n/a	[]	[]
26.8	0.09999999999999787	n/a	n/a	n/a	[]	[]
27.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
27.2	0.10000000000000142	n/a	n/a	n/a	[]	[]
27.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
27.6	0.09999999999999787	n/a	n/a	n/a	[]	[]
27.8	0.09999999999999787	n/a	n/a	n/a	[]	[]
33.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
33.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
33.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
33.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
33.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
34.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
34.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
34.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
34.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
34.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
40.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
40.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
40.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
40.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
40.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
41.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
41.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
41.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
41.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
41.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
47.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
47.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
47.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
47.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
47.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
48.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
48.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
48.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
48.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
48.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
54.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
54.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
54.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
54.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
54.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
55.0	0.10000000000000142	n/a	n/a	n/a	[]	[]
55.2	0.09999999999999432	n/a	n/a	n/a	[]	[]
55.4	0.10000000000000142	n/a	n/a	n/a	[]	[]
55.6	0.10000000000000142	n/a	n/a	n/a	[]	[]
55.8	0.10000000000000142	n/a	n/a	n/a	[]	[]
