onset	duration	stim_frequency	stim_amplitude	pulse_width	stim_anodes	stim_cathodes
2.0	19.5	0.32573289902280134	0.1	250.0	['CH7']	['CH6']
25.8	-25.8	0.32573289902280134	0.1	250.0	['CH7']	['CH6']
