onset	duration	stim_frequency	stim_amplitude	pulse_width	stim_anodes	stim_cathodes
2.0	12.7	0.32573289902280134	0.1	250.0	['CH22']	['CH27']
23.7	0.10000000000000142	0.32573289902280134	0.1	250.0	['CH22']	['CH27']
31.8	0.09999999999999787	0.32573289902280134	0.1	250.0	['CH22']	['CH27']
37.9	-37.9	0.32573289902280134	0.1	250.0	['CH22']	['CH27']
